tile_id,lon,lat,pm25,x,y,predicted_value,predicted_variance,z_val,tile_sampled,pm25_percentile,n_measurements,gamma_attacks,proportion_gamma_attacks,p_value,med_pm25_detrended_15,med_pm25,min_lat,max_lat,min_lon,max_lon
7816,116.4084,39.9268,38.786265,449447.1605571802,4419800.293951376,1.992816907314592,4.0986728764046205,0.9734081158760288,0,,0.0,,,0.834824746562675,,,39.926649999999995,39.9269,116.40825000000001,116.40854999999999
7817,116.4087,39.9268,38.786265,449472.7960337647,4419800.124104435,2.016779054486049,4.067607770563963,0.9889991863138696,0,,0.0,,,0.8386682301118839,,,39.926649999999995,39.9269,116.40854999999999,116.4088
7818,116.4089,39.9268,38.786265,449489.8863513497,4419800.010921006,2.0342668130065937,4.048170997917127,1.0000623193210576,0,,0.0,,,0.8413598250499402,,,39.926649999999995,39.9269,116.4088,116.40905000000001
7819,116.4092,39.9268,38.786265,449515.52182752,4419799.841217662,2.0630936581951467,4.021519518892937,1.017745468759229,0,,0.0,,,0.8456005335019418,,,39.926649999999995,39.9269,116.40905000000001,116.40934999999999
7820,116.4095,39.9268,40.377924,449541.1573034434,4419799.671600478,2.094803570214481,3.999865130113201,1.0363518983865396,0,,0.0,,,0.8499809988308514,,,39.926649999999995,39.9269,116.40934999999999,116.4096
7821,116.4097,39.9268,40.377924,449558.2476205893,4419799.55857022,2.1165102101459765,3.9896401241766446,1.0485464783746268,0,,0.0,,,0.8528065499685273,,,39.926649999999995,39.9269,116.4096,116.40985
7822,116.41,39.9268,40.377924,449583.8830961035,4419799.389096633,2.148065758054837,3.979100793235952,1.0657533417296765,0,,0.0,,,0.8567324211645345,,,39.926649999999995,39.9269,116.40985,116.41015
7823,116.4103,39.9268,40.377924,449609.5185713689,4419799.219709206,2.178410674842985,3.97044203164916,1.082143638566769,0,,0.0,,,0.8604056461068682,,,39.926649999999995,39.9269,116.41015,116.41045
7824,116.4106,39.9268,38.786265,449635.1540463899,4419799.050407938,2.209893930267148,3.965709679263737,1.098598654583412,0,,0.0,,,0.8640284175866844,,,39.926649999999995,39.9269,116.41045,116.41069999999999
7825,116.4108,39.9268,38.786265,449652.2443629308,4419798.93758829,2.231853782684718,3.967131055712235,1.1094271479296118,0,,0.0,,,0.8663770218605598,,,39.926649999999995,39.9269,116.41069999999999,116.41095
7826,116.4111,39.9268,40.377924,449677.87983754126,4419798.768430619,2.264251606077082,3.958381297533944,1.126936478576397,1,93.2806324110672,1653.0,83.0,0.0502117362371445,0.8701153305956766,2.1569736850733605,40.44286280106441,39.926649999999995,39.9269,116.41095,116.41125
7827,116.4114,39.9268,40.377924,449703.5153119033,4419798.599359108,2.276906901597432,3.990381796731624,1.128743970228662,0,,0.0,,,0.8704970726208003,,,39.926649999999995,39.9269,116.41125,116.41155
7828,116.4117,39.9268,40.377924,449729.15078601934,4419798.430373755,2.280340914518224,4.001933391171174,1.1288303229431365,0,,0.0,,,0.8705152908281084,,,39.926649999999995,39.9269,116.41155,116.4118
7829,116.4119,39.9268,40.377924,449746.2411019629,4419798.317764717,2.277114558857688,4.006490792243303,1.126576244938787,0,,0.0,,,0.8700391562806158,,,39.926649999999995,39.9269,116.4118,116.41205
7830,116.4122,39.9268,40.377924,449771.8765756691,4419798.148922963,2.2638079191422587,4.006696530204099,1.1198995629816249,0,,0.0,,,0.8686217177238114,,,39.926649999999995,39.9269,116.41205,116.41235
7831,116.4125,39.9268,40.377924,449797.5120491296,4419797.980167366,2.2406649103415064,3.998866563824504,1.1094222902759283,0,,0.0,,,0.8663759745710542,,,39.926649999999995,39.9269,116.41235,116.4126
7832,116.4127,39.9268,40.377924,449814.6023646341,4419797.867711501,2.220194762370289,3.987149172254796,1.1007997187022245,0,,0.0,,,0.8645080828877694,,,39.926649999999995,39.9269,116.4126,116.41284999999999
7833,116.413,39.9268,40.377924,449840.2378376853,4419797.699099503,2.182519253315892,3.961846876577901,1.085381005191733,0,,0.0,,,0.8611235291520702,,,39.926649999999995,39.9269,116.41284999999999,116.41315
7834,116.4133,39.9268,40.377924,449865.8733104933,4419797.530573663,2.1327178461931675,3.927598657286998,1.064973768856044,1,93.2806324110672,26.0,2.0,0.0769230769230769,0.8565560998661856,3.348162683977229,37.61168645500837,39.926649999999995,39.9269,116.41315,116.41345000000001
7835,116.4136,39.9268,40.377924,449891.5087830537,4419797.362133982,2.071883940120196,3.8936259822970096,1.0387800847609585,0,,0.0,,,0.8505464872417889,,,39.926649999999995,39.9269,116.41345000000001,116.4137
7836,116.4138,39.9268,38.346667,449908.5990979586,4419797.249888727,2.0288343026099245,3.875997599850329,1.019273213929207,1,51.51515151515152,2263.0,95.0,0.0419796730004418,0.8459633615457345,0.0825141399635782,39.93593146241651,39.926649999999995,39.9269,116.4137,116.41395
7837,116.4141,39.9268,38.346667,449934.2345701128,4419797.081592644,1.9678479180328667,3.8596416910932985,0.9903879120267042,1,51.51515151515152,120.0,8.0,0.0666666666666666,0.839007724241914,0.3192452644595605,42.9296103330505,39.926649999999995,39.9269,116.41395,116.41425000000001
7838,116.4144,39.9268,38.346667,449959.8700420198,4419796.913382719,1.9068374889882376,3.840051593603147,0.9617768948052872,1,51.51515151515152,445.0,24.0,0.0539325842696629,0.8319191566627334,0.2582271454704781,39.4516186972306,39.926649999999995,39.9269,116.41425000000001,116.41454999999999
7839,116.4147,39.9268,38.346667,449985.505513682,4419796.745258953,1.843387056968233,3.8093866358690622,0.9331309533327792,1,51.51515151515152,376.0,28.0,0.0744680851063829,0.8246238204244769,0.3090969857789645,39.39346379848968,39.926649999999995,39.9269,116.41454999999999,116.4148
7840,116.4149,39.9268,38.346667,450002.5958279884,4419796.6332243085,1.8001847535811737,3.786316323800573,0.91376712988231,1,51.51515151515152,379.0,26.0,0.0686015831134564,0.819580389171016,0.2145569767215995,40.48317398268942,39.926649999999995,39.9269,116.4148,116.41505000000001
7841,116.4152,39.9268,38.346667,450028.231299245,4419796.4652441405,1.7337973517835832,3.748138950496047,0.884118196152942,1,51.51515151515152,447.0,17.0,0.0380313199105145,0.8116837942445341,0.1249053440982059,39.651676542780464,39.926649999999995,39.9269,116.41505000000001,116.41534999999999
7842,116.4155,39.9268,38.346667,450053.86677025503,4419796.297350132,1.6635868164307652,3.704813702941199,0.8527957485906377,1,51.51515151515152,378.0,19.0,0.0502645502645502,0.8031137090163212,0.1897828669863273,38.39694068549357,39.926649999999995,39.9269,116.41534999999999,116.4156
7843,116.4157,39.9268,40.377924,450070.95708412665,4419796.185468658,1.61334895383113,3.6722886156351455,0.8303482079310888,1,93.2806324110672,374.0,25.0,0.0668449197860962,0.7968290304073515,2.5165208275557056,42.9488180602786,39.926649999999995,39.9269,116.4156,116.41585
7844,116.416,39.9268,40.377924,450096.5925547296,4419796.017718246,1.5287553504080404,3.609710980152105,0.7929899725419086,1,93.2806324110672,533.0,19.0,0.0356472795497185,0.7861081674865691,2.51454763970834,42.19798213053996,39.926649999999995,39.9269,116.41585,116.41615
7845,116.4163,39.9268,40.377924,450122.2280250904,4419795.850053993,1.4320072177475884,3.543643526049934,0.7489534507914386,0,,0.0,,,0.7730573688225274,,,39.926649999999995,39.9269,116.41615,116.41645
7846,116.4166,39.9268,40.377924,450147.86349520506,4419795.682475899,1.3257946787594677,3.475039519349897,0.6993336949120208,0,,0.0,,,0.7578282428800793,,,39.926649999999995,39.9269,116.41645,116.41669999999999
7847,116.4168,39.9268,40.377924,450164.95380848006,4419795.570805036,1.2493339556654035,3.42930567038408,0.6626923823746804,0,,0.0,,,0.7462362052381332,,,39.926649999999995,39.9269,116.41669999999999,116.41695
7848,116.4171,39.9268,40.377924,450190.58927819045,4419795.40337054,1.1248628853202935,3.361297950495165,0.6014713746280399,1,93.2806324110672,102.0,2.0,0.0196078431372549,0.726236963939229,2.3850943714969297,41.08364531713698,39.926649999999995,39.9269,116.41695,116.41725
7849,116.4174,39.9268,37.770946,450216.22474765504,4419795.236022201,0.9891914975612164,3.29775283357272,0.5325285832456257,0,,0.0,,,0.7028200247534854,,,39.926649999999995,39.9269,116.41725,116.41755
7850,116.4177,39.9268,37.770946,450241.8602168761,4419795.068760022,0.8474042749428561,3.241243289855085,0.4583951459223422,0,,0.0,,,0.6766657107989856,,,39.926649999999995,39.9269,116.41755,116.4178
7851,116.4179,39.9268,37.770946,450258.9505295555,4419794.957299767,0.7511560229021742,3.2079038320317026,0.407032934336814,0,,0.0,,,0.6580081003452066,,,39.926649999999995,39.9269,116.4178,116.41805
7852,116.4182,39.9268,37.770946,450284.5859983709,4419794.790181186,0.6056920270568749,3.165301961950467,0.3280015834582679,0,,0.0,,,0.6285447673134783,,,39.926649999999995,39.9269,116.41805,116.41835
7853,116.4185,39.9268,37.770946,450310.2214669452,4419794.623148763,0.4609475329696926,3.1323280866297702,0.2479394770427431,1,44.65579710144928,49.0,5.0,0.1020408163265306,0.5979093824679265,-0.5864999201721997,36.02423448773064,39.926649999999995,39.9269,116.41835,116.4186
7854,116.4187,39.9268,36.179287,450327.3117791923,4419794.511841679,0.3661903883427934,3.1158854841580497,0.1949117304367338,0,,0.0,,,0.577268974621676,,,39.926649999999995,39.9269,116.4186,116.41884999999999
7855,116.419,39.9268,36.179287,450352.9472473593,4419794.344952853,0.2289816144225468,3.0992146017377893,0.1174960283277952,0,,0.0,,,0.5467665044096374,,,39.926649999999995,39.9269,116.41884999999999,116.41915
7856,116.4193,39.9268,36.179287,450378.58271528565,4419794.178150186,0.1009751303761802,3.0916658871194955,0.0448386590664696,1,10.770750988142291,147.0,9.0,0.0612244897959183,0.5178820447063608,-2.1550366745147045,33.10641763589353,39.926649999999995,39.9269,116.41915,116.41945000000001
7857,116.4196,39.9268,36.179287,450404.218182967,4419794.011433677,-0.0125914708105854,3.091184432798688,-0.019751252892102,1,10.770750988142291,172.0,8.0,0.0465116279069767,0.4921209024221769,-1.942101910363629,33.62177171594875,39.926649999999995,39.9269,116.41945000000001,116.4197
7858,116.4198,39.9268,36.179287,450421.3084946205,4419793.900337204,-0.0773123417048259,3.093551447667981,-0.0565409720790791,1,10.770750988142291,1285.0,64.0,0.0498054474708171,0.4774554283562323,-1.7877442536867605,34.18561326091837,39.926649999999995,39.9269,116.4197,116.41995
7859,116.4201,39.9268,36.179287,450446.9439618976,4419793.733764293,-0.1460034767861992,3.1050798695912585,-0.0954179297597325,1,10.770750988142291,1722.0,85.0,0.0493612078977932,0.4619914375826628,-1.881767661469944,37.93572708260018,39.926649999999995,39.9269,116.41995,116.42025000000001
7860,116.4204,39.9268,36.179287,450472.5794289343,4419793.56727754,-0.1907512665460881,3.1246402134857565,-0.1204334310638896,1,10.770750988142291,183.0,7.0,0.0382513661202185,0.4520699049816472,-1.9444021362264508,35.58298906148031,39.926649999999995,39.9269,116.42025000000001,116.42054999999999
7861,116.4207,39.9268,36.179287,450498.21489572665,4419793.400876946,-0.2184916406362062,3.147879175981707,-0.1356232569774786,1,10.770750988142291,356.0,17.0,0.047752808988764,0.4460595594592517,-1.871214662294512,34.98145106411417,39.926649999999995,39.9269,116.42054999999999,116.4208
7862,116.4209,39.9268,36.179287,450515.3052067877,4419793.289991082,-0.2295884506577564,3.163597266347604,-0.1415248138290316,1,10.770750988142291,259.0,11.0,0.0424710424710424,0.4437276793615546,-1.9914317046495569,35.58065446412767,39.926649999999995,39.9269,116.4208,116.42105000000001
7863,116.4212,39.9268,36.179287,450540.9406731764,4419793.123734085,-0.2392362910617015,3.186000629299353,-0.1464314908620992,1,10.770750988142291,302.0,20.0,0.0662251655629139,0.4417903845602798,-1.817886724400648,36.13390626001532,39.926649999999995,39.9269,116.42105000000001,116.42134999999999
7864,116.4215,39.9268,36.179287,450566.5761393232,4419792.957563248,-0.2442958452171787,3.20508345671099,-0.1488210518636495,1,10.770750988142291,251.0,11.0,0.0438247011952191,0.4408474193185001,-1.887741757153588,34.35784766532175,39.926649999999995,39.9269,116.42134999999999,116.4216
7865,116.4217,39.9268,36.179287,450583.6664499563,4419792.846830554,-0.2456214036244092,3.2153465760539928,-0.1493225889827067,1,10.770750988142291,219.0,8.0,0.0365296803652968,0.4406495458311986,-1.799791142381089,35.90828287423365,39.926649999999995,39.9269,116.4216,116.42185
7866,116.422,39.9268,36.179287,450609.3019157001,4419792.680803313,-0.2474609865903814,3.2268277590665333,-0.1500807787219749,1,10.770750988142291,1.0,0.0,0.0,0.4403504422866494,29.10608623439632,30.53370817004585,39.926649999999995,39.9269,116.42185,116.42215
7867,116.4223,39.9268,36.179287,450634.9373812044,4419792.51486223,-0.2496616255925924,3.235251487497285,-0.1511087404044959,0,,0.0,,,0.4399449689145897,,,39.926649999999995,39.9269,116.42215,116.42245
7868,116.4226,39.9268,36.179287,450660.572846465,4419792.349007306,-0.2523043958041506,3.2417950093709305,-0.1524239569744818,0,,0.0,,,0.439426281453605,,,39.926649999999995,39.9269,116.42245,116.42269999999999
7869,116.4228,39.9268,36.179287,450677.6631565032,4419792.238485222,-0.2542420784957003,3.2454529427661143,-0.1534136202818384,1,10.770750988142291,46.0,2.0,0.0434782608695652,0.4390360522996993,-1.1111541765973776,32.98653277989459,39.926649999999995,39.9269,116.42269999999999,116.42295
7870,116.4231,39.9268,36.179287,450703.2986213637,4419792.072773894,-0.2574805113848826,3.249780910302885,-0.1551078501681081,0,,0.0,,,0.4383681467739539,,,39.926649999999995,39.9269,116.42295,116.42325
7871,116.4234,39.9268,36.179287,450728.9340859809,4419791.907148725,-0.2615635299730793,3.251184996212705,-0.1573387918440209,0,,0.0,,,0.4374889247498151,,,39.926649999999995,39.9269,116.42325,116.42355
7872,116.4237,39.9268,36.179287,450754.5695503593,4419791.741609715,-0.2669179092054888,3.248769552464758,-0.160367908879333,0,,0.0,,,0.4362956337092684,,,39.926649999999995,39.9269,116.42355,116.4238
7873,116.4239,39.9268,36.179287,450771.6598598103,4419791.63129824,-0.2713688603009929,3.2449118383935125,-0.1629340856664297,0,,0.0,,,0.4352851664700941,,,39.926649999999995,39.9269,116.4238,116.42405
7874,116.4242,39.9268,36.179287,450797.2953237849,4419791.465902829,-0.2795167401710778,3.2359448527597987,-0.1676891145705207,0,,0.0,,,0.4334139301193556,,,39.926649999999995,39.9269,116.42405,116.42435
7875,116.4245,39.9268,36.179287,450822.93078751885,4419791.300593573,-0.2892933464899039,3.2238457906128843,-0.1734485267388223,0,,0.0,,,0.4311494421325622,,,39.926649999999995,39.9269,116.42435,116.4246
7876,116.4247,39.9268,36.179287,450840.0210965419,4419791.190435269,-0.2965255959299648,3.2146102695352448,-0.1777312577461734,1,10.770750988142291,133.0,4.0,0.0300751879699248,0.4294670179604806,-1.8632531594988395,37.48020273075048,39.926649999999995,39.9269,116.4246,116.42484999999999
7877,116.425,39.9268,34.896434,450865.6565598771,4419791.025269611,-0.3085854496744659,3.200612166096268,-0.1848605122601121,0,,0.0,,,0.4266692218820617,,,39.926649999999995,39.9269,116.42484999999999,116.42515
7878,116.4253,39.9268,34.896434,450891.29202296975,4419790.860190112,-0.3215564527600607,3.1857764843001046,-0.1925576260073686,0,,0.0,,,0.4236527166592069,,,39.926649999999995,39.9269,116.42515,116.42545
7879,116.4256,39.9268,36.179287,450916.92748582433,4419790.695196771,-0.3346658044268695,3.168270567499317,-0.2004538255010111,0,,0.0,,,0.4205628334740554,,,39.926649999999995,39.9269,116.42545,116.4257
7880,116.4258,39.9268,36.179287,450934.0177942577,4419790.585249076,-0.3447046324418682,3.1508488214639705,-0.2066627154040619,1,10.770750988142291,708.0,28.0,0.03954802259887,0.4181366387743416,-1.8280173328271336,36.66259761545604,39.926649999999995,39.9269,116.4257,116.42595
7881,116.4261,39.9268,36.179287,450959.6532567122,4419790.420399332,-0.3534589277260958,3.12833863770356,-0.2123544448221256,0,,0.0,,,0.4159152615041168,,,39.926649999999995,39.9269,116.42595,116.42625000000001
7882,116.4264,39.9268,36.179287,450985.2887189245,4419790.255635746,-0.36302181701163,3.098789305642026,-0.2187969408431185,0,,0.0,,,0.4134041149984593,,,39.926649999999995,39.9269,116.42625000000001,116.42654999999999
7883,116.4267,39.9268,36.179287,451010.924180897,4419790.090958318,-0.3723362243653424,3.0681452480842584,-0.2252044970641086,0,,0.0,,,0.4109100955775879,,,39.926649999999995,39.9269,116.42654999999999,116.4268
7884,116.4269,39.9268,35.770235,451028.0144887485,4419789.981221233,-0.3782160652965081,3.0479626113625207,-0.2293167952053945,0,,0.0,,,0.4093113502863601,,,39.926649999999995,39.9269,116.4268,116.42705000000001
7885,116.4272,39.9268,36.179287,451053.6499503216,4419789.816687402,-0.3860285824192684,3.0190151960258618,-0.2349098904400338,0,,0.0,,,0.4071393364447913,,,39.926649999999995,39.9269,116.42705000000001,116.42734999999999
7886,116.4275,39.9268,36.179287,451079.28541165526,4419789.65223973,-0.3916737422743859,2.99307709155416,-0.2391885647868895,0,,0.0,,,0.4054796846664453,,,39.926649999999995,39.9269,116.42734999999999,116.4276
7887,116.4277,39.9268,36.179287,451096.3757190788,4419789.5426558135,-0.3930681786171831,2.978856104844616,-0.240566755559726,0,,0.0,,,0.4049454593824688,,,39.926649999999995,39.9269,116.4276,116.42785
7888,116.428,39.9268,36.179287,451122.01118001365,4419789.378351738,-0.3872949521573262,2.969384556924189,-0.2375998092071257,1,10.770750988142291,2196.0,125.0,0.0569216757741347,0.4060957492539896,-1.8238089420416743,35.381842955706944,39.926649999999995,39.9269,116.42785,116.42814999999999
7889,116.4283,39.9268,35.770235,451147.6466407115,4419789.214133821,-0.3710029736472517,2.981885195209553,-0.2276665480672888,1,5.146574440052701,1981.0,93.0,0.0469459868753154,0.409952740143555,-2.192003593574185,36.40635674637575,39.926649999999995,39.9269,116.42814999999999,116.42845
7890,116.4286,39.9268,36.179287,451173.2821011682,4419789.050002062,-0.3377369102824806,3.0017483160505964,-0.2077114654290993,0,,0.0,,,0.4177271324040779,,,39.926649999999995,39.9269,116.42845,116.42869999999999
7891,116.4288,39.9268,36.179287,451190.3724080074,4419788.940628756,-0.3104873499339728,3.0156031645017096,-0.1915419756625354,1,10.770750988142291,526.0,17.0,0.0323193916349809,0.4240504987252352,-2.034795597966898,38.4536014892706,39.926649999999995,39.9269,116.42869999999999,116.42895
7892,116.4291,39.9268,36.179287,451216.0078680682,4419788.776640593,-0.2603341682052978,3.0397725316080457,-0.1620130778691972,1,10.770750988142291,339.0,12.0,0.0353982300884955,0.4356477776397774,-1.7497936289451277,37.69413869136236,39.926649999999995,39.9269,116.42895,116.42925
7893,116.4294,39.9268,37.513919,451241.6433278882,4419788.612738589,-0.2045443559746567,3.065019392039086,-0.1294776517818077,1,34.1897233201581,335.0,10.0,0.0298507462686567,0.4484898536916642,-0.4703028523406658,37.451260593844935,39.926649999999995,39.9269,116.42925,116.42955
7894,116.4297,39.9268,37.513919,451267.27878746967,4419788.448922744,-0.1473549596095692,3.089099957743028,-0.0964333535630411,0,,0.0,,,0.4615882016206014,,,39.926649999999995,39.9269,116.42955,116.4298
7895,116.4299,39.9268,37.513919,451284.3690937255,4419788.339760045,-0.1095943424205699,3.1042220884547547,-0.0747661810562908,1,34.1897233201581,3.0,0.0,0.0,0.4702003750423172,0.1662414166514736,32.37689125805142,39.926649999999995,39.9269,116.4298,116.43005
7896,116.4302,39.9268,37.513919,451310.0045529119,4419788.176087796,-0.0546690936129676,3.124860117822427,-0.0434477686105842,0,,0.0,,,0.4826722998916499,,,39.926649999999995,39.9269,116.43005,116.43035
7897,116.4305,39.9268,37.513919,451335.6400118578,4419788.012501705,-0.00269549038554,3.1426481694969697,-0.0140065915310791,0,,0.0,,,0.4944123611359924,,,39.926649999999995,39.9269,116.43035,116.4306
7898,116.4307,39.9268,37.513919,451352.7303176902,4419787.903492177,0.0299265992822956,3.1531131039094484,0.0043880605681283,0,,0.0,,,0.5017505772716706,,,39.926649999999995,39.9269,116.4306,116.43084999999999
7899,116.431,39.9268,37.513919,451378.36577623937,4419787.740049683,0.0750368478295001,3.167553388019933,0.0297242697744784,0,,0.0,,,0.5118565220048718,,,39.926649999999995,39.9269,116.43084999999999,116.43115
7900,116.4313,39.9268,37.513919,451404.0012345506,4419787.576693346,0.1133369590516915,3.1825102587478646,0.0511235035894045,1,34.1897233201581,1701.0,91.0,0.0534979423868312,0.5203864463385994,-0.4685955133174602,35.90075687352228,39.926649999999995,39.9269,116.43115,116.43145
7901,116.4316,39.9268,37.513919,451429.6366926264,4419787.413423168,0.1439558431138255,3.201099938562764,0.068088378795368,0,,0.0,,,0.5271423593670153,,,39.926649999999995,39.9269,116.43145,116.4317
7902,116.4318,39.9268,37.513919,451446.72699787753,4419787.304624249,0.1609682240306112,3.213374686088657,0.0774486069511675,0,,0.0,,,0.5308666629418926,,,39.926649999999995,39.9269,116.4317,116.43195
7903,116.4321,39.9268,37.513919,451472.3624555573,4419787.141497668,0.1822127524669622,3.2333617584778374,0.089023486179464,0,,0.0,,,0.5354683775246467,,,39.926649999999995,39.9269,116.43195,116.43225000000001
7904,116.4324,39.9268,37.513919,451497.99791299744,4419786.978457244,0.1990838399604643,3.2558075384535705,0.0980661334912761,0,,0.0,,,0.5390601102867337,,,39.926649999999995,39.9269,116.43225000000001,116.43254999999999
7905,116.4327,39.9268,37.513919,451523.6333702004,4419786.815502979,0.2115997769880616,3.2795090239350184,0.1046224092594405,0,,0.0,,,0.5416622838638119,,,39.926649999999995,39.9269,116.43254999999999,116.4328
7906,116.4329,39.9268,37.513919,451540.7236748712,4419786.706914667,0.2168629384319774,3.294277840754525,0.1072874158610016,1,34.1897233201581,475.0,32.0,0.0673684210526315,0.5427195161971219,-0.3603882071646858,36.76689763580984,39.926649999999995,39.9269,116.4328,116.43305000000001
7907,116.4332,39.9268,37.513919,451566.3591316789,4419786.544104,0.219747368360385,3.31420921829425,0.1085487395473494,0,,0.0,,,0.5432197898421454,,,39.926649999999995,39.9269,116.43305000000001,116.43334999999999
7908,116.4335,39.9268,37.513919,451591.9945882518,4419786.381379488,0.218347538965452,3.3336490676440578,0.1074650992736897,0,,0.0,,,0.5427899941560407,,,39.926649999999995,39.9269,116.43334999999999,116.4336
7909,116.4337,39.9268,37.513919,451609.0848925014,4419786.272944346,0.2149377445946887,3.3456350971689623,0.1054082404578595,0,,0.0,,,0.5419740612231463,,,39.926649999999995,39.9269,116.4336,116.43385
7910,116.434,39.9268,37.513919,451634.7203486775,4419786.110363432,0.2057454343638508,3.360461311051829,0.1001609829103566,0,,0.0,,,0.5398917393387609,,,39.926649999999995,39.9269,116.43385,116.43414999999999
7911,116.4343,39.9268,37.513919,451660.3558046169,4419785.947868676,0.1917677800947031,3.370530007389917,0.0923977520897855,1,34.1897233201581,72.0,4.0,0.0555555555555555,0.5368089873187787,-0.6724627352112491,44.28445318826189,39.926649999999995,39.9269,116.43414999999999,116.43445
7912,116.4346,39.9268,37.513919,451685.9912603221,4419785.785460077,0.1734587783784491,3.3754098521513747,0.0823653848932981,0,,0.0,,,0.5328219193269851,,,39.926649999999995,39.9269,116.43445,116.43469999999999
7913,116.4348,39.9268,37.513919,451703.0815639934,4419785.677235544,0.1588937281897022,3.375667473812856,0.0744348166281233,0,,0.0,,,0.529667797015212,,,39.926649999999995,39.9269,116.43469999999999,116.43495
7914,116.4351,39.9268,37.513919,451728.7170193025,4419785.514970543,0.1337008804927562,3.372081403042336,0.0607552027167906,0,,0.0,,,0.5242229162856803,,,39.926649999999995,39.9269,116.43495,116.43525
7915,116.4354,39.9268,37.513919,451754.3524743776,4419785.352791699,0.1047174835603943,3.36442548831506,0.0450229524500817,0,,0.0,,,0.517955492953721,,,39.926649999999995,39.9269,116.43525,116.43555
7916,116.4357,39.9268,37.513919,451779.9879292144,4419785.190699013,0.0723086016823395,3.3544489724759017,0.0273947368648565,0,,0.0,,,0.5109275519758537,,,39.926649999999995,39.9269,116.43555,116.4358
7917,116.4359,39.9268,37.513919,451797.0782323087,4419785.082685089,0.0490184610576702,3.3474354153201524,0.0146937839671108,0,,0.0,,,0.5058617607499959,,,39.926649999999995,39.9269,116.4358,116.43605
7918,116.4362,39.9268,37.513919,451822.7136867524,4419784.920735998,0.0119601629513355,3.3373160362008782,-0.0055695064510703,0,,0.0,,,0.4977780998827076,,,39.926649999999995,39.9269,116.43605,116.43635
7919,116.4365,39.9268,37.513919,451848.3491409604,4419784.758873067,-0.0271594146551657,3.328279413908864,-0.0270199991111608,0,,0.0,,,0.4892218914349863,,,39.926649999999995,39.9269,116.43635,116.4366
7920,116.4367,39.9268,37.513919,451865.43944363785,4419784.651012312,-0.0541754075925822,3.323065819356499,-0.0418612979948482,0,,0.0,,,0.4833046345311673,,,39.926649999999995,39.9269,116.4366,116.43684999999999
7921,116.437,39.9268,37.513919,451891.0748974533,4419784.489292975,-0.0958550994726409,3.3168384779245152,-0.064786178577744,0,,0.0,,,0.4741721231136775,,,39.926649999999995,39.9269,116.43684999999999,116.43715
7922,116.4373,39.9268,37.513919,451916.7103510334,4419784.327659798,-0.1385338005328929,3.313458219853427,-0.0882653071519977,0,,0.0,,,0.464832906092344,,,39.926649999999995,39.9269,116.43715,116.43745
7923,116.4376,39.9268,37.513919,451942.3458043805,4419784.166112779,-0.1815667964771966,3.31504211738641,-0.1118792973953403,1,34.1897233201581,840.0,46.0,0.0547619047619047,0.4554595559086231,-0.4819349961869186,36.905618582848135,39.926649999999995,39.9269,116.43745,116.4377
7924,116.4378,39.9268,37.513919,451959.43610647833,4419784.058462631,-0.2101400733043953,3.3207189905214776,-0.1274635510827239,0,,0.0,,,0.4492867599266452,,,39.926649999999995,39.9269,116.4377,116.43795
7925,116.4381,39.9268,37.513919,451985.0715594336,4419783.897059208,-0.2523033141926336,3.331776448989629,-0.1503510162400324,0,,0.0,,,0.440243842626387,,,39.926649999999995,39.9269,116.43795,116.43825000000001
7926,116.4384,39.9268,37.513919,452010.7070121517,4419783.735741943,-0.2924387103985221,3.344546296236761,-0.1720098939343408,0,,0.0,,,0.4317148753496875,,,39.926649999999995,39.9269,116.43825000000001,116.43854999999999
7927,116.4387,39.9268,37.513919,452036.3424646373,4419783.574510835,-0.3301890080621716,3.3608758290326906,-0.1921833039093635,0,,0.0,,,0.4237993118398422,,,39.926649999999995,39.9269,116.43854999999999,116.4388
7928,116.4389,39.9268,37.513919,452053.43276616326,4419783.467071295,-0.3540079830459155,3.374146180857206,-0.2047720559077549,0,,0.0,,,0.4188751102598107,,,39.926649999999995,39.9269,116.4388,116.43905000000001
7929,116.4392,39.9268,37.513919,452079.0682182556,4419783.305983784,-0.3875701169811956,3.3952129816794048,-0.2223502267156208,1,34.1897233201581,402.0,12.0,0.0298507462686567,0.4120206276347206,-0.5655683496025423,39.5031149890581,39.926649999999995,39.9269,116.43905000000001,116.43934999999999
7930,116.4395,39.9268,36.521196,452104.7036701135,4419783.14498243,-0.4190747099906043,3.41420257226782,-0.2387812054918673,0,,0.0,,,0.4056376222884096,,,39.926649999999995,39.9269,116.43934999999999,116.4396
7931,116.4397,39.9268,37.513919,452121.79397122265,4419783.03769606,-0.4388072629823156,3.423660956945781,-0.2491155789089046,0,,0.0,,,0.4016356895195349,,,39.926649999999995,39.9269,116.4396,116.43985
7932,116.44,39.9268,37.513919,452147.4294226923,4419782.876838301,-0.4648253348357629,3.435675994179784,-0.2627164304536404,0,,0.0,,,0.3963845759236136,,,39.926649999999995,39.9269,116.43985,116.44014999999999
7933,116.4403,39.9268,37.513919,452173.0648739256,4419782.716066703,-0.4857245289729304,3.447558472671634,-0.2735190271154339,0,,0.0,,,0.392227134125899,,,39.926649999999995,39.9269,116.44014999999999,116.44045
7934,116.4406,39.9268,37.513919,452198.7003249271,4419782.555381261,-0.5019375735291028,3.4602784441989907,-0.2817316728167459,1,34.1897233201581,1.0,0.0,0.0,0.3890746332059264,-2.6580482037320934,90.3557162552706,39.926649999999995,39.9269,116.44045,116.44069999999999
